link_id,lanes,length,from_node_id,to_node_id,FT,AT,time_period,assignment_period,volume_per_lane,speed,date,volume,geometry,time_index
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,396,52.33333333,1/25/2016,1584,LINESTRING ( -112.0846681 33.598419),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,365.75,45.33333333,1/25/2016,1463,LINESTRING ( -112.0846681 33.598422),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,343.75,39.41666667,1/25/2016,1375,LINESTRING ( -112.0846681 33.598425),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,332.75,42.16666667,1/25/2016,1331,LINESTRING ( -112.0846681 33.598428),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,316.5,31.16666667,1/25/2016,1266,LINESTRING ( -112.0846681 33.598431),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,274.25,28.41666667,1/25/2016,1097,LINESTRING ( -112.0846681 33.598434),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,210.75,11.5,1/25/2016,843,LINESTRING ( -112.0846681 33.598437),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,191.5,8.5,1/25/2016,766,LINESTRING ( -112.0846681 33.598440),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,190.25,8.25,1/25/2016,761,LINESTRING ( -112.0846681 33.598443),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,188.25,6.583333333,1/25/2016,753,LINESTRING ( -112.0846681 33.598446),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,216,9.833333333,1/25/2016,864,LINESTRING ( -112.0846681 33.598449),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,279.75,30.75,1/25/2016,1119,LINESTRING ( -112.0846681 33.598452),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,205,12.41666667,1/25/2016,820,LINESTRING ( -112.0846681 33.598455),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,215,11.75,1/25/2016,860,LINESTRING ( -112.0846681 33.598458),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,228.25,11.58333333,1/25/2016,913,LINESTRING ( -112.0846681 33.598461),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,398.75,57.91666667,1/26/2016,1595,LINESTRING ( -112.0846681 33.598700),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,382,50.91666667,1/26/2016,1528,LINESTRING ( -112.0846681 33.598703),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,393.75,52.41666667,1/26/2016,1575,LINESTRING ( -112.0846681 33.598706),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,321.25,51.58333333,1/26/2016,1285,LINESTRING ( -112.0846681 33.598709),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,308.75,36.66666667,1/26/2016,1235,LINESTRING ( -112.0846681 33.598712),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,296.5,30.33333333,1/26/2016,1186,LINESTRING ( -112.0846681 33.598715),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,277,28.83333333,1/26/2016,1108,LINESTRING ( -112.0846681 33.598718),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,286.75,22.25,1/26/2016,1147,LINESTRING ( -112.0846681 33.598721),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,281.75,27.41666667,1/26/2016,1127,LINESTRING ( -112.0846681 33.598724),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,263.75,21.25,1/26/2016,1055,LINESTRING ( -112.0846681 33.598727),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,253,20.75,1/26/2016,1012,LINESTRING ( -112.0846681 33.598730),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,223.75,10.16666667,1/26/2016,895,LINESTRING ( -112.0846681 33.598733),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,243,14.08333333,1/26/2016,972,LINESTRING ( -112.0846681 33.598736),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,235.25,16.16666667,1/26/2016,941,LINESTRING ( -112.0846681 33.598739),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,205.25,9.833333333,1/26/2016,821,LINESTRING ( -112.0846681 33.598742),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,223,10.5,1/26/2016,892,LINESTRING ( -112.0846681 33.598745),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,400,56.16666667,1/27/2016,1600,LINESTRING ( -112.0846681 33.598985),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,419,55,1/27/2016,1676,LINESTRING ( -112.0846681 33.598988),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,357.25,46.41666667,1/27/2016,1429,LINESTRING ( -112.0846681 33.598991),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,325.75,36.41666667,1/27/2016,1303,LINESTRING ( -112.0846681 33.598994),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,339.5,41.75,1/27/2016,1358,LINESTRING ( -112.0846681 33.598997),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,299,34.5,1/27/2016,1196,LINESTRING ( -112.0846681 33.599000),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,310.5,38.75,1/27/2016,1242,LINESTRING ( -112.0846681 33.599003),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,253.5,19.41666667,1/27/2016,1014,LINESTRING ( -112.0846681 33.599006),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,297,31.41666667,1/27/2016,1188,LINESTRING ( -112.0846681 33.599009),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,247.5,25.5,1/27/2016,990,LINESTRING ( -112.0846681 33.599012),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,294.75,24,1/27/2016,1179,LINESTRING ( -112.0846681 33.599015),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,216.25,11.16666667,1/27/2016,865,LINESTRING ( -112.0846681 33.599018),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,219.75,10.25,1/27/2016,879,LINESTRING ( -112.0846681 33.599021),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,206.5,10.25,1/27/2016,826,LINESTRING ( -112.0846681 33.599024),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,213.25,11.66666667,1/27/2016,853,LINESTRING ( -112.0846681 33.599027),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,222.25,9.083333333,1/27/2016,889,LINESTRING ( -112.0846681 33.599030),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,403,55.08333333,1/28/2016,1612,LINESTRING ( -112.0846681 33.599269),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,368.5,49.25,1/28/2016,1474,LINESTRING ( -112.0846681 33.599272),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,378.5,46.75,1/28/2016,1514,LINESTRING ( -112.0846681 33.599275),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,324.5,37.91666667,1/28/2016,1298,LINESTRING ( -112.0846681 33.599278),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,372,41.75,1/28/2016,1488,LINESTRING ( -112.0846681 33.599281),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,305,31.66666667,1/28/2016,1220,LINESTRING ( -112.0846681 33.599284),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,304,32.75,1/28/2016,1216,LINESTRING ( -112.0846681 33.599287),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,256.5,26.83333333,1/28/2016,1026,LINESTRING ( -112.0846681 33.599290),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,314.5,36.5,1/28/2016,1258,LINESTRING ( -112.0846681 33.599293),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,252.5,25.08333333,1/28/2016,1010,LINESTRING ( -112.0846681 33.599296),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,293.75,26,1/28/2016,1175,LINESTRING ( -112.0846681 33.599299),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,308.75,33.25,1/28/2016,1235,LINESTRING ( -112.0846681 33.599302),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,315.5,38.41666667,1/28/2016,1262,LINESTRING ( -112.0846681 33.599305),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,320.5,42,1/28/2016,1282,LINESTRING ( -112.0846681 33.599308),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,304.25,54.16666667,1/28/2016,1217,LINESTRING ( -112.0846681 33.599311),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,312,59.41666667,1/28/2016,1248,LINESTRING ( -112.0846681 33.599314),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,359,47.66666667,1/29/2016,1436,LINESTRING ( -112.0846681 33.599557),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,340.25,38.5,1/29/2016,1361,LINESTRING ( -112.0846681 33.599560),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,331.75,40.41666667,1/29/2016,1327,LINESTRING ( -112.0846681 33.599563),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,128.25,30.66666667,1/29/2016,513,LINESTRING ( -112.0846681 33.599566),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,167.25,34.625,1/29/2016,669,LINESTRING ( -112.0846681 33.599569),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,306.5,27.58333333,1/29/2016,1226,LINESTRING ( -112.0846681 33.599572),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,267,20.75,1/29/2016,1068,LINESTRING ( -112.0846681 33.599575),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,274.5,25.41666667,1/29/2016,1098,LINESTRING ( -112.0846681 33.599578),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,278,23.91666667,1/29/2016,1112,LINESTRING ( -112.0846681 33.599581),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,247,15.16666667,1/29/2016,988,LINESTRING ( -112.0846681 33.599584),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,273.25,24.16666667,1/29/2016,1093,LINESTRING ( -112.0846681 33.599587),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,234,12.33333333,1/29/2016,936,LINESTRING ( -112.0846681 33.599590),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,248.75,18.5,1/29/2016,995,LINESTRING ( -112.0846681 33.599593),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,268,26.25,1/29/2016,1072,LINESTRING ( -112.0846681 33.599596),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,230.75,13.16666667,1/29/2016,923,LINESTRING ( -112.0846681 33.599599),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,243,12.33333333,1/29/2016,972,LINESTRING ( -112.0846681 33.599602),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,390.5,63.83333333,1/30/2016,1562,LINESTRING ( -112.0846681 33.599843),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,395,62.83333333,1/30/2016,1580,LINESTRING ( -112.0846681 33.599846),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,401.5,63.08333333,1/30/2016,1606,LINESTRING ( -112.0846681 33.599849),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,389.75,63.75,1/30/2016,1559,LINESTRING ( -112.0846681 33.599852),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,405.75,64.08333333,1/30/2016,1623,LINESTRING ( -112.0846681 33.599855),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,411.5,61.25,1/30/2016,1646,LINESTRING ( -112.0846681 33.599858),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,412.25,58.33333333,1/30/2016,1649,LINESTRING ( -112.0846681 33.599861),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,286.5,61.5,1/30/2016,1146,LINESTRING ( -112.0846681 33.599864),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,316,62.58333333,1/30/2016,1264,LINESTRING ( -112.0846681 33.599867),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,321,62.41666667,1/30/2016,1284,LINESTRING ( -112.0846681 33.599870),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,342.75,62.33333333,1/30/2016,1371,LINESTRING ( -112.0846681 33.599873),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,346,62.08333333,1/30/2016,1384,LINESTRING ( -112.0846681 33.599876),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,345.75,62.66666667,1/30/2016,1383,LINESTRING ( -112.0846681 33.599879),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,373,58.25,1/30/2016,1492,LINESTRING ( -112.0846681 33.599882),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,347,43.91666667,1/30/2016,1388,LINESTRING ( -112.0846681 33.599885),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,344.5,39,1/30/2016,1378,LINESTRING ( -112.0846681 33.599888),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,354.5,64.66666667,1/31/2016,1418,LINESTRING ( -112.0846681 33.600110),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,377,63.75,1/31/2016,1508,LINESTRING ( -112.0846681 33.600113),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,360.25,64,1/31/2016,1441,LINESTRING ( -112.0846681 33.600116),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,374.5,63.91666667,1/31/2016,1498,LINESTRING ( -112.0846681 33.600119),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,352,64.16666667,1/31/2016,1408,LINESTRING ( -112.0846681 33.600122),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,365.75,64.08333333,1/31/2016,1463,LINESTRING ( -112.0846681 33.600125),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,376.75,63.33333333,1/31/2016,1507,LINESTRING ( -112.0846681 33.600128),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,365.75,63.66666667,1/31/2016,1463,LINESTRING ( -112.0846681 33.600131),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,361.75,64.33333333,1/31/2016,1447,LINESTRING ( -112.0846681 33.600134),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,339.25,63.75,1/31/2016,1357,LINESTRING ( -112.0846681 33.600137),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,356.5,63.33333333,1/31/2016,1426,LINESTRING ( -112.0846681 33.600140),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,338.75,64.5,1/31/2016,1355,LINESTRING ( -112.0846681 33.600143),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,321,63.58333333,1/31/2016,1284,LINESTRING ( -112.0846681 33.600146),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,323,63.91666667,1/31/2016,1292,LINESTRING ( -112.0846681 33.600149),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,319.75,62.25,1/31/2016,1279,LINESTRING ( -112.0846681 33.600152),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,313,63.58333333,1/31/2016,1252,LINESTRING ( -112.0846681 33.600155),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,392.75,61.5,2/1/2016,1571,LINESTRING ( -112.0846681 33.600394),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,410,59,2/1/2016,1640,LINESTRING ( -112.0846681 33.600397),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,373.75,53.08333333,2/1/2016,1495,LINESTRING ( -112.0846681 33.600400),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,338.5,42.5,2/1/2016,1354,LINESTRING ( -112.0846681 33.600403),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,356,39.83333333,2/1/2016,1424,LINESTRING ( -112.0846681 33.600406),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,338.25,37.25,2/1/2016,1353,LINESTRING ( -112.0846681 33.600409),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,318.75,36.33333333,2/1/2016,1275,LINESTRING ( -112.0846681 33.600412),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,289.75,23.83333333,2/1/2016,1159,LINESTRING ( -112.0846681 33.600415),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,283.25,25.91666667,2/1/2016,1133,LINESTRING ( -112.0846681 33.600418),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,260.5,24.25,2/1/2016,1042,LINESTRING ( -112.0846681 33.600421),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,275.5,21.66666667,2/1/2016,1102,LINESTRING ( -112.0846681 33.600424),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,258.5,20.41666667,2/1/2016,1034,LINESTRING ( -112.0846681 33.600427),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,242,15.5,2/1/2016,968,LINESTRING ( -112.0846681 33.600430),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,236,14.83333333,2/1/2016,944,LINESTRING ( -112.0846681 33.600433),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,239.75,10.5,2/1/2016,959,LINESTRING ( -112.0846681 33.600436),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,251,16.16666667,2/1/2016,1004,LINESTRING ( -112.0846681 33.600439),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,382,51.66666667,2/2/2016,1528,LINESTRING ( -112.0846681 33.600676),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,382.5,50.41666667,2/2/2016,1530,LINESTRING ( -112.0846681 33.600679),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,359,45.5,2/2/2016,1436,LINESTRING ( -112.0846681 33.600682),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,367.75,45.66666667,2/2/2016,1471,LINESTRING ( -112.0846681 33.600685),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,353.75,43.25,2/2/2016,1415,LINESTRING ( -112.0846681 33.600688),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,304.75,36,2/2/2016,1219,LINESTRING ( -112.0846681 33.600691),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,320.75,36.08333333,2/2/2016,1283,LINESTRING ( -112.0846681 33.600694),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,308,31.58333333,2/2/2016,1232,LINESTRING ( -112.0846681 33.600697),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,286,29.58333333,2/2/2016,1144,LINESTRING ( -112.0846681 33.600700),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,239,17.66666667,2/2/2016,956,LINESTRING ( -112.0846681 33.600703),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,254.5,17,2/2/2016,1018,LINESTRING ( -112.0846681 33.600706),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,254.5,20.33333333,2/2/2016,1018,LINESTRING ( -112.0846681 33.600709),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,224.25,15,2/2/2016,897,LINESTRING ( -112.0846681 33.600712),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,216.5,13.66666667,2/2/2016,866,LINESTRING ( -112.0846681 33.600715),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,200.75,6.333333333,2/2/2016,803,LINESTRING ( -112.0846681 33.600718),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,190.25,10,2/2/2016,761,LINESTRING ( -112.0846681 33.600721),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,349,50.16666667,2/3/2016,1396,LINESTRING ( -112.0846681 33.600961),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,372,48.75,2/3/2016,1488,LINESTRING ( -112.0846681 33.600964),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,312.75,37.83333333,2/3/2016,1251,LINESTRING ( -112.0846681 33.600967),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,254,24.16666667,2/3/2016,1016,LINESTRING ( -112.0846681 33.600970),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,266.75,26,2/3/2016,1067,LINESTRING ( -112.0846681 33.600973),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,256.25,25,2/3/2016,1025,LINESTRING ( -112.0846681 33.600976),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,269,30.91666667,2/3/2016,1076,LINESTRING ( -112.0846681 33.600979),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,259.25,19.5,2/3/2016,1037,LINESTRING ( -112.0846681 33.600982),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,277.5,21.91666667,2/3/2016,1110,LINESTRING ( -112.0846681 33.600985),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,227.75,14.58333333,2/3/2016,911,LINESTRING ( -112.0846681 33.600988),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,255.25,16.91666667,2/3/2016,1021,LINESTRING ( -112.0846681 33.600991),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,218.75,13.91666667,2/3/2016,875,LINESTRING ( -112.0846681 33.600994),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,233.5,10.66666667,2/3/2016,934,LINESTRING ( -112.0846681 33.600997),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,217.5,10.66666667,2/3/2016,870,LINESTRING ( -112.0846681 33.601000),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,194.75,8.333333333,2/3/2016,779,LINESTRING ( -112.0846681 33.601003),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,217,13.58333333,2/3/2016,868,LINESTRING ( -112.0846681 33.601006),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,391.75,54,2/4/2016,1567,LINESTRING ( -112.0846681 33.601248),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,385.75,52.16666667,2/4/2016,1543,LINESTRING ( -112.0846681 33.601251),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,372.75,47.08333333,2/4/2016,1491,LINESTRING ( -112.0846681 33.601254),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,352,45.5,2/4/2016,1408,LINESTRING ( -112.0846681 33.601257),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,375.25,49.08333333,2/4/2016,1501,LINESTRING ( -112.0846681 33.601260),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,304.25,38.66666667,2/4/2016,1217,LINESTRING ( -112.0846681 33.601263),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,291.75,27.58333333,2/4/2016,1167,LINESTRING ( -112.0846681 33.601266),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,297.25,33.83333333,2/4/2016,1189,LINESTRING ( -112.0846681 33.601269),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,292.25,29.41666667,2/4/2016,1169,LINESTRING ( -112.0846681 33.601272),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,258.5,21.25,2/4/2016,1034,LINESTRING ( -112.0846681 33.601275),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,259.25,19.33333333,2/4/2016,1037,LINESTRING ( -112.0846681 33.601278),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,231.75,10.91666667,2/4/2016,927,LINESTRING ( -112.0846681 33.601281),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,229.75,13.91666667,2/4/2016,919,LINESTRING ( -112.0846681 33.601284),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,224,10.25,2/4/2016,896,LINESTRING ( -112.0846681 33.601287),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,207.25,7.416666667,2/4/2016,829,LINESTRING ( -112.0846681 33.601290),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,206.5,10.75,2/4/2016,826,LINESTRING ( -112.0846681 33.601293),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,407,56.25,2/6/2016,1628,LINESTRING ( -112.0846681 33.601419),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,415.25,61.25,2/6/2016,1661,LINESTRING ( -112.0846681 33.601422),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,431.75,62.33333333,2/6/2016,1727,LINESTRING ( -112.0846681 33.601425),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,398.5,55.83333333,2/6/2016,1594,LINESTRING ( -112.0846681 33.601428),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,414.5,59.25,2/6/2016,1658,LINESTRING ( -112.0846681 33.601431),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,420.75,60.91666667,2/6/2016,1683,LINESTRING ( -112.0846681 33.601434),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,402.5,62.91666667,2/6/2016,1610,LINESTRING ( -112.0846681 33.601437),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,408.75,61.91666667,2/6/2016,1635,LINESTRING ( -112.0846681 33.601440),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,395.25,61.83333333,2/6/2016,1581,LINESTRING ( -112.0846681 33.601443),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,398,57.58333333,2/6/2016,1592,LINESTRING ( -112.0846681 33.601446),135
2006,4,1.04,428,466,1,1,1630_1645,1400_1800,390,61.58333333,2/6/2016,1560,LINESTRING ( -112.0846681 33.601449),150
2006,4,1.04,428,466,1,1,1645_1700,1400_1800,380.5,56.91666667,2/6/2016,1522,LINESTRING ( -112.0846681 33.601452),165
2006,4,1.04,428,466,1,1,1700_1715,1400_1800,379.25,58.83333333,2/6/2016,1517,LINESTRING ( -112.0846681 33.601455),180
2006,4,1.04,428,466,1,1,1715_1730,1400_1800,368.75,53.75,2/6/2016,1475,LINESTRING ( -112.0846681 33.601458),195
2006,4,1.04,428,466,1,1,1730_1745,1400_1800,374,52,2/6/2016,1496,LINESTRING ( -112.0846681 33.601461),210
2006,4,1.04,428,466,1,1,1745_1800,1400_1800,371.75,57,2/6/2016,1487,LINESTRING ( -112.0846681 33.601464),225
2006,4,1.04,428,466,1,1,1400_1415,1400_1800,380.5,63.66666667,2/7/2016,1522,LINESTRING ( -112.0846681 33.601706),0
2006,4,1.04,428,466,1,1,1415_1430,1400_1800,377.75,63.58333333,2/7/2016,1511,LINESTRING ( -112.0846681 33.601709),15
2006,4,1.04,428,466,1,1,1430_1445,1400_1800,381.25,63.66666667,2/7/2016,1525,LINESTRING ( -112.0846681 33.601712),30
2006,4,1.04,428,466,1,1,1445_1500,1400_1800,371.75,64.33333333,2/7/2016,1487,LINESTRING ( -112.0846681 33.601715),45
2006,4,1.04,428,466,1,1,1500_1515,1400_1800,362,65.25,2/7/2016,1448,LINESTRING ( -112.0846681 33.601718),60
2006,4,1.04,428,466,1,1,1515_1530,1400_1800,377.75,65.16666667,2/7/2016,1511,LINESTRING ( -112.0846681 33.601721),75
2006,4,1.04,428,466,1,1,1530_1545,1400_1800,401.75,64.33333333,2/7/2016,1607,LINESTRING ( -112.0846681 33.601724),90
2006,4,1.04,428,466,1,1,1545_1600,1400_1800,386.5,62.75,2/7/2016,1546,LINESTRING ( -112.0846681 33.601727),105
2006,4,1.04,428,466,1,1,1600_1615,1400_1800,361.5,64.5,2/7/2016,1446,LINESTRING ( -112.0846681 33.601730),120
2006,4,1.04,428,466,1,1,1615_1630,1400_1800,343.5,65,2/7/2016,1374,LINESTRING ( -112.0846681 33.601733),135
